,TOP0_WCH,TOP0_LCH,TOP0_TOTCH,TOP0_WRCH,JGL0_WCH,JGL0_LCH,JGL0_TOTCH,JGL0_WRCH,MID0_WCH,MID0_LCH,MID0_TOTCH,MID0_WRCH,ADC0_WCH,ADC0_LCH,ADC0_TOTCH,ADC0_WRCH,SUP0_WCH,SUP0_LCH,SUP0_TOTCH,SUP0_WRCH,TOP1_WCH,TOP1_LCH,TOP1_TOTCH,TOP1_WRCH,JGL1_WCH,JGL1_LCH,JGL1_TOTCH,JGL1_WRCH,MID1_WCH,MID1_LCH,MID1_TOTCH,MID1_WRCH,ADC1_WCH,ADC1_LCH,ADC1_TOTCH,ADC1_WRCH,SUP1_WCH,SUP1_LCH,SUP1_TOTCH,SUP1_WRCH
EUW1_6049248947,15.0,16.0,31.0,0.4838709677419355,1.0,2.0,3.0,0.3333333333333333,3.0,14.0,17.0,0.17647058823529413,19.0,12.0,31.0,0.6129032258064516,2.0,1.0,3.0,0.6666666666666666,74.0,72.0,146.0,0.5068493150684932,183.0,119.0,302.0,0.6059602649006622,98.0,83.0,181.0,0.5414364640883977,3.0,4.0,7.0,0.42857142857142855,21.0,22.0,43.0,0.4883720930232558
EUW1_6115807792,2.0,3.0,5.0,0.4,2.0,1.0,3.0,0.6666666666666666,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,1.0,6.0,7.0,0.14285714285714285,,,,,5.0,11.0,16.0,0.3125,3.0,19.0,22.0,0.13636363636363635
EUW1_6138141731,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,323.0,306.0,629.0,0.5135135135135135,2.0,1.0,3.0,0.6666666666666666,11.0,23.0,34.0,0.3235294117647059,,,,,0.0,3.0,3.0,0.0
EUW1_6140252415,6.0,8.0,14.0,0.42857142857142855,103.0,84.0,187.0,0.5508021390374331,2.0,2.0,4.0,0.5,1.0,0.0,1.0,1.0,17.0,19.0,36.0,0.4722222222222222,99.0,78.0,177.0,0.559322033898305,68.0,78.0,146.0,0.4657534246575342,71.0,54.0,125.0,0.568,12.0,6.0,18.0,0.6666666666666666,5.0,2.0,7.0,0.7142857142857143
EUW1_6138661336,225.0,204.0,429.0,0.5244755244755245,0.0,2.0,2.0,0.0,18.0,14.0,32.0,0.5625,8.0,6.0,14.0,0.5714285714285714,327.0,250.0,577.0,0.5667244367417678,5.0,5.0,10.0,0.5,,,,,2.0,0.0,2.0,1.0,37.0,27.0,64.0,0.578125,80.0,85.0,165.0,0.48484848484848486
EUW1_6134770723,6.0,11.0,17.0,0.35294117647058826,49.0,42.0,91.0,0.5384615384615384,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,27.0,23.0,50.0,0.54,7.0,7.0,14.0,0.5,6.0,6.0,12.0,0.5,104.0,103.0,207.0,0.5024154589371981,3.0,5.0,8.0,0.375,293.0,276.0,569.0,0.5149384885764499
EUW1_6140819627,2.0,1.0,3.0,0.6666666666666666,5.0,4.0,9.0,0.5555555555555556,42.0,25.0,67.0,0.6268656716417911,51.0,45.0,96.0,0.53125,12.0,9.0,21.0,0.5714285714285714,28.0,17.0,45.0,0.6222222222222222,33.0,26.0,59.0,0.559322033898305,25.0,21.0,46.0,0.5434782608695652,2.0,8.0,10.0,0.2,21.0,4.0,25.0,0.84
EUW1_6137505221,76.0,56.0,132.0,0.5757575757575758,33.0,26.0,59.0,0.559322033898305,15.0,6.0,21.0,0.7142857142857143,12.0,15.0,27.0,0.4444444444444444,57.0,55.0,112.0,0.5089285714285714,332.0,230.0,562.0,0.5907473309608541,11.0,15.0,26.0,0.4230769230769231,12.0,8.0,20.0,0.6,14.0,17.0,31.0,0.45161290322580644,0.0,0.0,0.0,0.5
EUW1_6136271454,177.0,103.0,280.0,0.6321428571428571,4.0,5.0,9.0,0.4444444444444444,43.0,41.0,84.0,0.5119047619047619,27.0,22.0,49.0,0.5510204081632653,26.0,22.0,48.0,0.5416666666666666,11.0,11.0,22.0,0.5,10.0,4.0,14.0,0.7142857142857143,7.0,4.0,11.0,0.6363636363636364,59.0,37.0,96.0,0.6145833333333334,1.0,1.0,2.0,0.5
EUW1_6066968600,,,,,17.0,14.0,31.0,0.5483870967741935,54.0,35.0,89.0,0.6067415730337079,0.0,0.0,0.0,0.5,7.0,2.0,9.0,0.7777777777777778,48.0,34.0,82.0,0.5853658536585366,6.0,1.0,7.0,0.8571428571428571,1.0,1.0,2.0,0.5,,,,,5.0,7.0,12.0,0.4166666666666667
EUW1_6113059897,3.0,5.0,8.0,0.375,0.0,0.0,0.0,0.5,19.0,19.0,38.0,0.5,6.0,5.0,11.0,0.5454545454545454,0.0,0.0,0.0,0.5,,,,,7.0,8.0,15.0,0.4666666666666667,41.0,42.0,83.0,0.4939759036144578,1.0,1.0,2.0,0.5,14.0,6.0,20.0,0.7
EUW1_6114768700,4.0,3.0,7.0,0.5714285714285714,87.0,79.0,166.0,0.5240963855421686,3.0,1.0,4.0,0.75,24.0,15.0,39.0,0.6153846153846154,6.0,5.0,11.0,0.5454545454545454,47.0,42.0,89.0,0.5280898876404494,1.0,1.0,2.0,0.5,57.0,58.0,115.0,0.4956521739130435,339.0,240.0,579.0,0.5854922279792746,202.0,184.0,386.0,0.5233160621761658
EUW1_6090777889,29.0,35.0,64.0,0.453125,1.0,0.0,1.0,1.0,13.0,13.0,26.0,0.5,1.0,6.0,7.0,0.14285714285714285,2.0,2.0,4.0,0.5,128.0,105.0,233.0,0.5493562231759657,0.0,1.0,1.0,0.0,114.0,118.0,232.0,0.49137931034482757,14.0,23.0,37.0,0.3783783783783784,40.0,37.0,77.0,0.5194805194805194
EUW1_6123659452,0.0,0.0,0.0,0.5,85.0,65.0,150.0,0.5666666666666667,2.0,8.0,10.0,0.2,2.0,2.0,4.0,0.5,,,,,7.0,9.0,16.0,0.4375,0.0,0.0,0.0,0.5,6.0,16.0,22.0,0.2727272727272727,0.0,1.0,1.0,0.0,84.0,82.0,166.0,0.5060240963855421
EUW1_6137846744,2.0,1.0,3.0,0.6666666666666666,221.0,206.0,427.0,0.5175644028103045,7.0,3.0,10.0,0.7,129.0,132.0,261.0,0.4942528735632184,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,45.0,40.0,85.0,0.5294117647058824,,,,,,,,
EUW1_6113545688,3.0,2.0,5.0,0.6,15.0,12.0,27.0,0.5555555555555556,6.0,10.0,16.0,0.375,17.0,15.0,32.0,0.53125,,,,,6.0,16.0,22.0,0.2727272727272727,73.0,65.0,138.0,0.5289855072463768,59.0,44.0,103.0,0.5728155339805825,0.0,0.0,0.0,0.5,0.0,2.0,2.0,0.0
EUW1_6131858380,203.0,183.0,386.0,0.5259067357512953,1.0,2.0,3.0,0.3333333333333333,165.0,134.0,299.0,0.5518394648829431,105.0,87.0,192.0,0.546875,136.0,123.0,259.0,0.525096525096525,28.0,19.0,47.0,0.5957446808510638,0.0,0.0,0.0,0.5,5.0,5.0,10.0,0.5,0.0,0.0,0.0,0.5,8.0,1.0,9.0,0.8888888888888888
EUW1_6139860742,107.0,101.0,208.0,0.5144230769230769,46.0,25.0,71.0,0.647887323943662,31.0,18.0,49.0,0.6326530612244898,,,,,23.0,16.0,39.0,0.5897435897435898,157.0,110.0,267.0,0.5880149812734082,1.0,5.0,6.0,0.16666666666666666,5.0,3.0,8.0,0.625,51.0,26.0,77.0,0.6623376623376623,3.0,1.0,4.0,0.75
EUW1_6100808078,6.0,5.0,11.0,0.5454545454545454,89.0,56.0,145.0,0.6137931034482759,16.0,9.0,25.0,0.64,12.0,12.0,24.0,0.5,4.0,4.0,8.0,0.5,45.0,47.0,92.0,0.4891304347826087,1.0,8.0,9.0,0.1111111111111111,30.0,18.0,48.0,0.625,0.0,0.0,0.0,0.5,7.0,8.0,15.0,0.4666666666666667
EUW1_6141585481,1.0,3.0,4.0,0.25,2.0,2.0,4.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,3.0,0.0,22.0,14.0,36.0,0.6111111111111112,5.0,3.0,8.0,0.625,8.0,20.0,28.0,0.2857142857142857,0.0,1.0,1.0,0.0,53.0,33.0,86.0,0.6162790697674418
EUW1_6094790012,25.0,22.0,47.0,0.5319148936170213,60.0,48.0,108.0,0.5555555555555556,2.0,1.0,3.0,0.6666666666666666,7.0,5.0,12.0,0.5833333333333334,14.0,9.0,23.0,0.6086956521739131,35.0,21.0,56.0,0.625,103.0,100.0,203.0,0.5073891625615764,,,,,1.0,3.0,4.0,0.25,0.0,0.0,0.0,0.5
EUW1_6140530729,12.0,19.0,31.0,0.3870967741935484,24.0,28.0,52.0,0.46153846153846156,37.0,46.0,83.0,0.4457831325301205,5.0,2.0,7.0,0.7142857142857143,,,,,2.0,1.0,3.0,0.6666666666666666,4.0,4.0,8.0,0.5,277.0,223.0,500.0,0.554,14.0,17.0,31.0,0.45161290322580644,,,,
EUW1_6099828753,,,,,3.0,2.0,5.0,0.6,35.0,28.0,63.0,0.5555555555555556,,,,,1.0,0.0,1.0,1.0,34.0,36.0,70.0,0.4857142857142857,,,,,0.0,1.0,1.0,0.0,5.0,1.0,6.0,0.8333333333333334,3.0,4.0,7.0,0.42857142857142855
EUW1_6138773170,4.0,3.0,7.0,0.5714285714285714,13.0,10.0,23.0,0.5652173913043478,0.0,6.0,6.0,0.0,5.0,1.0,6.0,0.8333333333333334,2.0,5.0,7.0,0.2857142857142857,,,,,105.0,89.0,194.0,0.5412371134020618,4.0,4.0,8.0,0.5,0.0,1.0,1.0,0.0,,,,
EUW1_6139887127,93.0,64.0,157.0,0.5923566878980892,101.0,85.0,186.0,0.543010752688172,165.0,135.0,300.0,0.55,2.0,1.0,3.0,0.6666666666666666,13.0,11.0,24.0,0.5416666666666666,56.0,40.0,96.0,0.5833333333333334,14.0,11.0,25.0,0.56,10.0,3.0,13.0,0.7692307692307693,11.0,10.0,21.0,0.5238095238095238,,,,
EUW1_6141732197,210.0,186.0,396.0,0.5303030303030303,23.0,25.0,48.0,0.4791666666666667,70.0,53.0,123.0,0.5691056910569106,0.0,0.0,0.0,0.5,,,,,5.0,3.0,8.0,0.625,65.0,46.0,111.0,0.5855855855855856,3.0,1.0,4.0,0.75,40.0,35.0,75.0,0.5333333333333333,173.0,140.0,313.0,0.5527156549520766
EUW1_6140389180,1.0,0.0,1.0,1.0,33.0,30.0,63.0,0.5238095238095238,0.0,2.0,2.0,0.0,5.0,7.0,12.0,0.4166666666666667,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.5,18.0,18.0,36.0,0.5
EUW1_6141649722,3.0,3.0,6.0,0.5,149.0,118.0,267.0,0.5580524344569289,492.0,452.0,944.0,0.5211864406779662,11.0,8.0,19.0,0.5789473684210527,15.0,12.0,27.0,0.5555555555555556,1.0,0.0,1.0,1.0,14.0,19.0,33.0,0.42424242424242425,0.0,1.0,1.0,0.0,,,,,27.0,26.0,53.0,0.5094339622641509
EUW1_6110906972,15.0,11.0,26.0,0.5769230769230769,16.0,10.0,26.0,0.6153846153846154,48.0,34.0,82.0,0.5853658536585366,47.0,44.0,91.0,0.5164835164835165,75.0,49.0,124.0,0.6048387096774194,10.0,4.0,14.0,0.7142857142857143,53.0,34.0,87.0,0.6091954022988506,82.0,72.0,154.0,0.5324675324675324,0.0,2.0,2.0,0.0,13.0,3.0,16.0,0.8125
EUW1_6140240476,0.0,2.0,2.0,0.0,,,,,0.0,2.0,2.0,0.0,58.0,52.0,110.0,0.5272727272727272,7.0,9.0,16.0,0.4375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,3.0,1.0,,,,,51.0,48.0,99.0,0.5151515151515151
EUW1_6140127295,74.0,48.0,122.0,0.6065573770491803,14.0,20.0,34.0,0.4117647058823529,257.0,226.0,483.0,0.5320910973084886,75.0,62.0,137.0,0.5474452554744526,,,,,66.0,55.0,121.0,0.5454545454545454,66.0,51.0,117.0,0.5641025641025641,2.0,7.0,9.0,0.2222222222222222,5.0,5.0,10.0,0.5,7.0,8.0,15.0,0.4666666666666667
EUW1_6136139691,4.0,0.0,4.0,1.0,2.0,7.0,9.0,0.2222222222222222,1.0,0.0,1.0,1.0,9.0,16.0,25.0,0.36,14.0,8.0,22.0,0.6363636363636364,22.0,17.0,39.0,0.5641025641025641,0.0,0.0,0.0,0.5,59.0,55.0,114.0,0.5175438596491229,23.0,20.0,43.0,0.5348837209302325,0.0,1.0,1.0,0.0
EUW1_6139420902,402.0,373.0,775.0,0.5187096774193548,5.0,9.0,14.0,0.35714285714285715,17.0,14.0,31.0,0.5483870967741935,181.0,157.0,338.0,0.5355029585798816,26.0,15.0,41.0,0.6341463414634146,1.0,0.0,1.0,1.0,22.0,19.0,41.0,0.5365853658536586,39.0,29.0,68.0,0.5735294117647058,25.0,25.0,50.0,0.5,5.0,2.0,7.0,0.7142857142857143
EUW1_6051204452,30.0,34.0,64.0,0.46875,127.0,116.0,243.0,0.522633744855967,1.0,3.0,4.0,0.25,5.0,3.0,8.0,0.625,9.0,6.0,15.0,0.6,54.0,40.0,94.0,0.574468085106383,0.0,0.0,0.0,0.5,3.0,1.0,4.0,0.75,3.0,3.0,6.0,0.5,0.0,0.0,0.0,0.5
EUW1_6136162204,84.0,66.0,150.0,0.56,12.0,6.0,18.0,0.6666666666666666,14.0,13.0,27.0,0.5185185185185185,10.0,22.0,32.0,0.3125,4.0,5.0,9.0,0.4444444444444444,9.0,13.0,22.0,0.4090909090909091,3.0,9.0,12.0,0.25,6.0,9.0,15.0,0.4,2.0,3.0,5.0,0.4,17.0,9.0,26.0,0.6538461538461539
EUW1_6135811981,,,,,4.0,7.0,11.0,0.36363636363636365,19.0,19.0,38.0,0.5,43.0,43.0,86.0,0.5,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,,,,,2.0,8.0,10.0,0.2,3.0,7.0,10.0,0.3
EUW1_6141195318,23.0,43.0,66.0,0.3484848484848485,1.0,2.0,3.0,0.3333333333333333,1.0,3.0,4.0,0.25,54.0,43.0,97.0,0.5567010309278351,104.0,106.0,210.0,0.49523809523809526,43.0,42.0,85.0,0.5058823529411764,79.0,79.0,158.0,0.5,215.0,223.0,438.0,0.4908675799086758,52.0,36.0,88.0,0.5909090909090909,15.0,9.0,24.0,0.625
EUW1_6140404896,5.0,8.0,13.0,0.38461538461538464,11.0,14.0,25.0,0.44,4.0,9.0,13.0,0.3076923076923077,9.0,17.0,26.0,0.34615384615384615,14.0,13.0,27.0,0.5185185185185185,46.0,11.0,57.0,0.8070175438596491,17.0,17.0,34.0,0.5,1.0,1.0,2.0,0.5,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0
EUW1_6141776145,,,,,179.0,142.0,321.0,0.557632398753894,15.0,15.0,30.0,0.5,18.0,23.0,41.0,0.43902439024390244,1.0,0.0,1.0,1.0,9.0,14.0,23.0,0.391304347826087,171.0,103.0,274.0,0.6240875912408759,144.0,123.0,267.0,0.5393258426966292,3.0,2.0,5.0,0.6,132.0,115.0,247.0,0.5344129554655871
EUW1_5966253230,5.0,2.0,7.0,0.7142857142857143,0.0,1.0,1.0,0.0,124.0,113.0,237.0,0.5232067510548524,10.0,15.0,25.0,0.4,21.0,5.0,26.0,0.8076923076923077,3.0,1.0,4.0,0.75,8.0,8.0,16.0,0.5,77.0,87.0,164.0,0.4695121951219512,2.0,1.0,3.0,0.6666666666666666,34.0,26.0,60.0,0.5666666666666667
EUW1_6138219935,1.0,0.0,1.0,1.0,,,,,50.0,40.0,90.0,0.5555555555555556,10.0,7.0,17.0,0.5882352941176471,,,,,17.0,14.0,31.0,0.5483870967741935,25.0,2.0,27.0,0.9259259259259259,5.0,3.0,8.0,0.625,20.0,17.0,37.0,0.5405405405405406,14.0,21.0,35.0,0.4
EUW1_6090781543,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,,,,,6.0,4.0,10.0,0.6,,,,,0.0,1.0,1.0,0.0,,,,
EUW1_6141498729,,,,,,,,,22.0,15.0,37.0,0.5945945945945946,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.3333333333333333,4.0,4.0,8.0,0.5,7.0,8.0,15.0,0.4666666666666667,,,,,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0
EUW1_6137292551,0.0,0.0,0.0,0.5,13.0,13.0,26.0,0.5,22.0,28.0,50.0,0.44,14.0,11.0,25.0,0.56,6.0,2.0,8.0,0.75,0.0,0.0,0.0,0.5,96.0,65.0,161.0,0.5962732919254659,355.0,299.0,654.0,0.5428134556574924,2.0,4.0,6.0,0.3333333333333333,27.0,21.0,48.0,0.5625
EUW1_6008489880,69.0,52.0,121.0,0.5702479338842975,174.0,128.0,302.0,0.5761589403973509,12.0,12.0,24.0,0.5,121.0,119.0,240.0,0.5041666666666667,171.0,124.0,295.0,0.5796610169491525,7.0,2.0,9.0,0.7777777777777778,4.0,4.0,8.0,0.5,16.0,13.0,29.0,0.5517241379310345,1.0,5.0,6.0,0.16666666666666666,13.0,7.0,20.0,0.65
EUW1_6141775715,29.0,18.0,47.0,0.6170212765957447,376.0,344.0,720.0,0.5222222222222223,113.0,102.0,215.0,0.5255813953488372,8.0,14.0,22.0,0.36363636363636365,113.0,78.0,191.0,0.5916230366492147,11.0,13.0,24.0,0.4583333333333333,0.0,3.0,3.0,0.0,132.0,98.0,230.0,0.5739130434782609,2.0,4.0,6.0,0.3333333333333333,28.0,19.0,47.0,0.5957446808510638
EUW1_6084934129,5.0,7.0,12.0,0.4166666666666667,,,,,6.0,6.0,12.0,0.5,1.0,3.0,4.0,0.25,0.0,1.0,1.0,0.0,,,,,,,,,1.0,1.0,2.0,0.5,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0
EUW1_6115946590,0.0,1.0,1.0,0.0,,,,,49.0,39.0,88.0,0.5568181818181818,1.0,4.0,5.0,0.2,34.0,36.0,70.0,0.4857142857142857,0.0,0.0,0.0,0.5,17.0,27.0,44.0,0.38636363636363635,38.0,12.0,50.0,0.76,4.0,3.0,7.0,0.5714285714285714,3.0,2.0,5.0,0.6
EUW1_6141709107,10.0,4.0,14.0,0.7142857142857143,7.0,4.0,11.0,0.6363636363636364,6.0,4.0,10.0,0.6,10.0,8.0,18.0,0.5555555555555556,28.0,24.0,52.0,0.5384615384615384,7.0,9.0,16.0,0.4375,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,188.0,174.0,362.0,0.5193370165745856,5.0,4.0,9.0,0.5555555555555556
EUW1_6138594230,41.0,40.0,81.0,0.5061728395061729,53.0,26.0,79.0,0.6708860759493671,9.0,6.0,15.0,0.6,35.0,29.0,64.0,0.546875,63.0,64.0,127.0,0.49606299212598426,0.0,4.0,4.0,0.0,319.0,209.0,528.0,0.6041666666666666,13.0,7.0,20.0,0.65,23.0,32.0,55.0,0.41818181818181815,,,,
EUW1_5934859746,0.0,0.0,0.0,0.5,,,,,78.0,63.0,141.0,0.5531914893617021,7.0,6.0,13.0,0.5384615384615384,0.0,0.0,0.0,0.5,12.0,12.0,24.0,0.5,0.0,4.0,4.0,0.0,,,,,10.0,13.0,23.0,0.43478260869565216,15.0,9.0,24.0,0.625
EUW1_6141787075,8.0,10.0,18.0,0.4444444444444444,,,,,0.0,0.0,0.0,0.5,16.0,9.0,25.0,0.64,3.0,3.0,6.0,0.5,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,,,,,305.0,272.0,577.0,0.5285961871750433,117.0,103.0,220.0,0.5318181818181819
EUW1_6141571721,70.0,47.0,117.0,0.5982905982905983,38.0,21.0,59.0,0.6440677966101694,154.0,117.0,271.0,0.5682656826568265,25.0,19.0,44.0,0.5681818181818182,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,95.0,93.0,188.0,0.5053191489361702,4.0,2.0,6.0,0.6666666666666666,84.0,50.0,134.0,0.6268656716417911,15.0,8.0,23.0,0.6521739130434783
EUW1_6134608854,0.0,2.0,2.0,0.0,96.0,58.0,154.0,0.6233766233766234,1.0,2.0,3.0,0.3333333333333333,2.0,1.0,3.0,0.6666666666666666,8.0,11.0,19.0,0.42105263157894735,159.0,119.0,278.0,0.5719424460431655,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,3.0,0.3333333333333333,579.0,440.0,1019.0,0.5682041216879293
EUW1_6141293742,36.0,39.0,75.0,0.48,146.0,160.0,306.0,0.477124183006536,20.0,23.0,43.0,0.46511627906976744,12.0,14.0,26.0,0.46153846153846156,0.0,0.0,0.0,0.5,207.0,171.0,378.0,0.5476190476190477,14.0,6.0,20.0,0.7,1.0,1.0,2.0,0.5,19.0,13.0,32.0,0.59375,179.0,159.0,338.0,0.5295857988165681
EUW1_6140390962,,,,,3.0,2.0,5.0,0.6,5.0,9.0,14.0,0.35714285714285715,2.0,0.0,2.0,1.0,19.0,18.0,37.0,0.5135135135135135,,,,,50.0,45.0,95.0,0.5263157894736842,91.0,81.0,172.0,0.5290697674418605,,,,,,,,
EUW1_6139980649,,,,,12.0,6.0,18.0,0.6666666666666666,,,,,7.0,5.0,12.0,0.5833333333333334,6.0,5.0,11.0,0.5454545454545454,9.0,6.0,15.0,0.6,39.0,39.0,78.0,0.5,0.0,0.0,0.0,0.5,10.0,12.0,22.0,0.45454545454545453,5.0,2.0,7.0,0.7142857142857143
EUW1_6140572213,4.0,2.0,6.0,0.6666666666666666,1.0,8.0,9.0,0.1111111111111111,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,40.0,25.0,65.0,0.6153846153846154,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,,,
EUW1_6139614471,44.0,39.0,83.0,0.5301204819277109,,,,,24.0,20.0,44.0,0.5454545454545454,24.0,14.0,38.0,0.631578947368421,28.0,13.0,41.0,0.6829268292682927,145.0,102.0,247.0,0.5870445344129555,2.0,5.0,7.0,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,5.0,6.0,0.16666666666666666,1.0,4.0,5.0,0.2
EUW1_6138508555,11.0,12.0,23.0,0.4782608695652174,8.0,3.0,11.0,0.7272727272727273,249.0,236.0,485.0,0.51340206185567,231.0,218.0,449.0,0.5144766146993318,5.0,2.0,7.0,0.7142857142857143,3.0,1.0,4.0,0.75,12.0,6.0,18.0,0.6666666666666666,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.5,10.0,6.0,16.0,0.625
EUW1_6130545924,13.0,5.0,18.0,0.7222222222222222,3.0,3.0,6.0,0.5,17.0,21.0,38.0,0.4473684210526316,12.0,6.0,18.0,0.6666666666666666,31.0,30.0,61.0,0.5081967213114754,6.0,4.0,10.0,0.6,43.0,42.0,85.0,0.5058823529411764,42.0,34.0,76.0,0.5526315789473685,9.0,7.0,16.0,0.5625,13.0,12.0,25.0,0.52
EUW1_5995935905,32.0,20.0,52.0,0.6153846153846154,14.0,7.0,21.0,0.6666666666666666,21.0,14.0,35.0,0.6,16.0,22.0,38.0,0.42105263157894735,4.0,7.0,11.0,0.36363636363636365,16.0,13.0,29.0,0.5517241379310345,0.0,2.0,2.0,0.0,3.0,5.0,8.0,0.375,1.0,0.0,1.0,1.0,8.0,6.0,14.0,0.5714285714285714
EUW1_6125442929,85.0,68.0,153.0,0.5555555555555556,31.0,30.0,61.0,0.5081967213114754,,,,,19.0,15.0,34.0,0.5588235294117647,2.0,0.0,2.0,1.0,76.0,58.0,134.0,0.5671641791044776,127.0,122.0,249.0,0.5100401606425703,35.0,29.0,64.0,0.546875,,,,,8.0,19.0,27.0,0.2962962962962963
EUW1_6139111960,242.0,171.0,413.0,0.585956416464891,30.0,19.0,49.0,0.6122448979591837,10.0,19.0,29.0,0.3448275862068966,8.0,4.0,12.0,0.6666666666666666,6.0,2.0,8.0,0.75,12.0,12.0,24.0,0.5,0.0,1.0,1.0,0.0,6.0,3.0,9.0,0.6666666666666666,1.0,1.0,2.0,0.5,25.0,31.0,56.0,0.44642857142857145
EUW1_6141745927,514.0,503.0,1017.0,0.5054080629301868,8.0,12.0,20.0,0.4,35.0,28.0,63.0,0.5555555555555556,5.0,6.0,11.0,0.45454545454545453,16.0,14.0,30.0,0.5333333333333333,371.0,331.0,702.0,0.5284900284900285,10.0,10.0,20.0,0.5,1.0,1.0,2.0,0.5,97.0,82.0,179.0,0.5418994413407822,4.0,6.0,10.0,0.4
EUW1_6141757630,12.0,8.0,20.0,0.6,43.0,35.0,78.0,0.5512820512820513,8.0,10.0,18.0,0.4444444444444444,16.0,13.0,29.0,0.5517241379310345,9.0,11.0,20.0,0.45,,,,,7.0,5.0,12.0,0.5833333333333334,42.0,43.0,85.0,0.49411764705882355,2.0,3.0,5.0,0.4,8.0,3.0,11.0,0.7272727272727273
EUW1_6140265351,58.0,54.0,112.0,0.5178571428571429,160.0,138.0,298.0,0.5369127516778524,13.0,19.0,32.0,0.40625,28.0,22.0,50.0,0.56,46.0,37.0,83.0,0.5542168674698795,2.0,1.0,3.0,0.6666666666666666,86.0,52.0,138.0,0.6231884057971014,,,,,11.0,12.0,23.0,0.4782608695652174,143.0,138.0,281.0,0.5088967971530249
EUW1_6128813395,,,,,,,,,,,,,21.0,16.0,37.0,0.5675675675675675,0.0,1.0,1.0,0.0,,,,,,,,,2.0,3.0,5.0,0.4,,,,,,,,
EUW1_6141804817,80.0,90.0,170.0,0.47058823529411764,2.0,0.0,2.0,1.0,5.0,5.0,10.0,0.5,0.0,0.0,0.0,0.5,1.0,2.0,3.0,0.3333333333333333,59.0,50.0,109.0,0.5412844036697247,39.0,27.0,66.0,0.5909090909090909,107.0,86.0,193.0,0.5544041450777202,5.0,12.0,17.0,0.29411764705882354,5.0,4.0,9.0,0.5555555555555556
EUW1_6099665062,36.0,25.0,61.0,0.5901639344262295,93.0,56.0,149.0,0.6241610738255033,18.0,12.0,30.0,0.6,25.0,26.0,51.0,0.49019607843137253,82.0,82.0,164.0,0.5,0.0,0.0,0.0,0.5,1.0,3.0,4.0,0.25,70.0,66.0,136.0,0.5147058823529411,42.0,35.0,77.0,0.5454545454545454,172.0,135.0,307.0,0.5602605863192183
EUW1_6141674980,4.0,4.0,8.0,0.5,5.0,6.0,11.0,0.45454545454545453,24.0,24.0,48.0,0.5,12.0,13.0,25.0,0.48,101.0,79.0,180.0,0.5611111111111111,79.0,58.0,137.0,0.5766423357664233,23.0,19.0,42.0,0.5476190476190477,6.0,8.0,14.0,0.42857142857142855,1.0,3.0,4.0,0.25,12.0,11.0,23.0,0.5217391304347826
EUW1_6124670907,7.0,2.0,9.0,0.7777777777777778,6.0,8.0,14.0,0.42857142857142855,59.0,54.0,113.0,0.5221238938053098,16.0,9.0,25.0,0.64,7.0,9.0,16.0,0.4375,5.0,9.0,14.0,0.35714285714285715,4.0,13.0,17.0,0.23529411764705882,5.0,8.0,13.0,0.38461538461538464,419.0,394.0,813.0,0.5153751537515375,0.0,0.0,0.0,0.5
EUW1_6080279529,5.0,5.0,10.0,0.5,20.0,12.0,32.0,0.625,0.0,0.0,0.0,0.5,23.0,12.0,35.0,0.6571428571428571,1.0,0.0,1.0,1.0,42.0,26.0,68.0,0.6176470588235294,1.0,0.0,1.0,1.0,12.0,13.0,25.0,0.48,115.0,96.0,211.0,0.5450236966824644,11.0,8.0,19.0,0.5789473684210527
EUW1_6136528185,7.0,6.0,13.0,0.5384615384615384,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,159.0,152.0,311.0,0.5112540192926045,0.0,1.0,1.0,0.0,44.0,39.0,83.0,0.5301204819277109,24.0,12.0,36.0,0.6666666666666666,1.0,2.0,3.0,0.3333333333333333,12.0,15.0,27.0,0.4444444444444444,13.0,11.0,24.0,0.5416666666666666
