,Y,TOP0_CHAMP,TOP0_LVL,TOP0_TOTAL,TOP0_GWR,TOP0_VET,TOP0_RANK,TOP0_HOT,TOP0_KDAG,TOP0_KDA,TOP0_WR,TOP0_NB,TOP0_FILL,JGL0_CHAMP,JGL0_LVL,JGL0_TOTAL,JGL0_GWR,JGL0_VET,JGL0_RANK,JGL0_HOT,JGL0_KDAG,JGL0_KDA,JGL0_WR,JGL0_NB,JGL0_FILL,MID0_CHAMP,MID0_LVL,MID0_TOTAL,MID0_GWR,MID0_VET,MID0_RANK,MID0_HOT,MID0_KDAG,MID0_KDA,MID0_WR,MID0_NB,MID0_FILL,ADC0_CHAMP,ADC0_LVL,ADC0_TOTAL,ADC0_GWR,ADC0_VET,ADC0_RANK,ADC0_HOT,ADC0_KDAG,ADC0_KDA,ADC0_WR,ADC0_NB,ADC0_FILL,SUP0_CHAMP,SUP0_LVL,SUP0_TOTAL,SUP0_GWR,SUP0_VET,SUP0_RANK,SUP0_HOT,SUP0_KDAG,SUP0_KDA,SUP0_WR,SUP0_NB,SUP0_FILL,TOP1_CHAMP,TOP1_LVL,TOP1_TOTAL,TOP1_GWR,TOP1_VET,TOP1_RANK,TOP1_HOT,TOP1_KDAG,TOP1_KDA,TOP1_WR,TOP1_NB,TOP1_FILL,JGL1_CHAMP,JGL1_LVL,JGL1_TOTAL,JGL1_GWR,JGL1_VET,JGL1_RANK,JGL1_HOT,JGL1_KDAG,JGL1_KDA,JGL1_WR,JGL1_NB,JGL1_FILL,MID1_CHAMP,MID1_LVL,MID1_TOTAL,MID1_GWR,MID1_VET,MID1_RANK,MID1_HOT,MID1_KDAG,MID1_KDA,MID1_WR,MID1_NB,MID1_FILL,ADC1_CHAMP,ADC1_LVL,ADC1_TOTAL,ADC1_GWR,ADC1_VET,ADC1_RANK,ADC1_HOT,ADC1_KDAG,ADC1_KDA,ADC1_WR,ADC1_NB,ADC1_FILL,SUP1_CHAMP,SUP1_LVL,SUP1_TOTAL,SUP1_GWR,SUP1_VET,SUP1_RANK,SUP1_HOT,SUP1_KDAG,SUP1_KDA,SUP1_WR,SUP1_NB,SUP1_FILL,TOP0_VS,TOP1_VS,JGL0_VS,JGL1_VS,MID0_VS,MID1_VS,ADC0_VS,ADC1_VS,SUP0_VS,SUP1_VS,TOP0_MAS,TOP1_MAS,JGL0_MAS,JGL1_MAS,MID0_MAS,MID1_MAS,ADC0_MAS,ADC1_MAS,SUP0_MAS,SUP1_MAS,TOP0_WCH,TOP0_LCH,TOP0_TOTCH,TOP0_WRCH,JGL0_WCH,JGL0_LCH,JGL0_TOTCH,JGL0_WRCH,MID0_WCH,MID0_LCH,MID0_TOTCH,MID0_WRCH,ADC0_WCH,ADC0_LCH,ADC0_TOTCH,ADC0_WRCH,SUP0_WCH,SUP0_LCH,SUP0_TOTCH,SUP0_WRCH,TOP1_WCH,TOP1_LCH,TOP1_TOTCH,TOP1_WRCH,JGL1_WCH,JGL1_LCH,JGL1_TOTCH,JGL1_WRCH,MID1_WCH,MID1_LCH,MID1_TOTCH,MID1_WRCH,ADC1_WCH,ADC1_LCH,ADC1_TOTCH,ADC1_WRCH,SUP1_WCH,SUP1_LCH,SUP1_TOTCH,SUP1_WRCH
EUW1_6106581474,False,Irelia,48,207,0.5169082125603864,False,1716,False,2.125,0.0,0.5,0,False,Nocturne,43,89,0.5168539325842697,False,1529,False,2.1176470588235294,2.5416666666666665,0.5,4,False,Sylas,79,603,0.5024875621890548,False,2000,False,1.375,1.5789473684210527,0.0,3,False,Vayne,98,95,0.5473684210526316,False,1740,False,1.6486486486486485,0.0,0.5,0,True,Renata,540,767,0.516297262059974,False,1974,False,3.3199999999999994,0.0,0.5,0,False,Pantheon,294,366,0.5027322404371585,False,1747,False,2.5555555555555554,0.0,0.5,0,False,Nidalee,92,83,0.5180722891566265,False,1718,False,1.8611111111111112,0.0,0.5,0,True,Veigar,304,92,0.5978260869565217,False,1652,False,2.1666666666666665,0.0,0.5,0,True,Kaisa,469,928,0.49353448275862066,False,1727,False,0.65625,0.0,0.5,0,False,Pyke,172,199,0.47738693467336685,False,1951,False,1.6363636363636365,0.0,0.5,0,True,0.7999999999999972,-0.7999999999999972,6.799999999999997,-6.799999999999997,-1.5,1.5,-1.7000000000000028,1.7000000000000028,3.3999999999999986,-3.3999999999999986,15200,1447301,39630,65908,264278,16744,18187,81044,47961,14262,10.0,5.0,15.0,0.6666666666666666,36.0,25.0,61.0,0.5901639344262295,237.0,192.0,429.0,0.5524475524475524,2.0,4.0,6.0,0.3333333333333333,12.0,11.0,22.0,0.5263157894736842,112.0,106.0,218.0,0.5137614678899083,17.0,10.0,27.0,0.6296296296296297,0.0,0.0,0.0,0.5,50.0,57.0,107.0,0.4672897196261682,0.0,0.0,0.0,0.5
EUW1_6049848053,True,Olaf,337,474,0.5358649789029536,False,1831,False,2.3200000000000003,0.42857142857142855,0.0,2,True,Diana,333,691,0.5007235890014472,False,1782,False,4.157894736842105,2.6666666666666665,0.0,1,False,Fizz,174,420,0.5071428571428571,False,1721,False,2.439024390243903,0.0,0.5,0,False,TahmKench,425,871,0.505166475315729,True,2179,False,3.0303030303030303,0.0,0.5,0,True,Senna,184,55,0.4909090909090909,False,1790,False,2.785714285714286,2.785714285714286,0.4,5,False,Fiora,132,632,0.5031645569620253,False,1724,False,2.5714285714285716,0.0,0.5,0,True,Graves,236,1107,0.5103884372177055,False,1737,False,2.903225806451613,0.0,0.5,0,False,Ahri,352,148,0.6351351351351351,False,2000,False,6.11764705882353,0.0,0.5,0,False,Zeri,391,625,0.5104,True,1736,False,3.4137931034482762,0.0,0.5,0,True,Yuumi,444,799,0.509386733416771,False,1663,False,2.310344827586207,0.0,0.5,0,True,-2.0,2.0,2.8999999999999986,-2.8999999999999986,2.0,-2.0,3.3999999999999986,-3.3999999999999986,6.799999999999997,-6.799999999999997,432731,55600,384692,69743,26085,29422,25780,66045,48484,11181,71.0,60.0,131.0,0.5419847328244275,183.0,157.0,340.0,0.538235294117647,18.0,14.0,32.0,0.5625,2.0,0.0,2.0,1.0,13.0,24.0,37.0,0.35135135135135137,47.0,46.0,93.0,0.5053763440860215,11.0,17.0,28.0,0.39285714285714285,12.0,10.0,22.0,0.5240569263955385,35.0,39.0,74.0,0.47297297297297297,1.0,2.0,3.0,0.3333333333333333
EUW1_6140496225,True,Sejuani,253,6,0.8333333333333334,False,1234,True,1.857142857142857,0.0,0.5,0,False,Elise,40,114,0.5,False,1558,False,3.5909090909090904,5.5,1.0,1,False,Vex,328,266,0.5451127819548872,False,1660,False,3.12,0.0,0.5,0,True,Samira,213,172,0.5058139534883721,False,1510,False,1.3,1.0333333333333332,0.0,3,False,Rakan,535,101,0.45544554455445546,False,1272,True,3.033333333333333,0.0,0.5,0,False,Ornn,62,240,0.5166666666666667,False,1613,False,1.7916666666666667,0.9999999999999998,0.0,3,False,Viego,79,341,0.5043988269794721,False,1726,False,10.1,0.0,0.5,0,False,Zac,162,191,0.4607329842931937,False,1539,False,3.269230769230769,3.269230769230769,0.6,5,False,Kalista,65,219,0.5251141552511416,False,1400,False,1.1555555555555557,0.0,0.5,0,True,Yuumi,91,737,0.5128900949796472,False,1539,False,2.9047619047619047,23.0,1.0,2,False,1.7999999999999972,-1.7999999999999972,3.3999999999999986,-3.3999999999999986,-2.299999999999997,2.299999999999997,1.2000000000000028,-1.2000000000000028,7.799999999999997,-7.799999999999997,27832,38968,18333,3572,2696,1076519,159153,16048,25562,93096,12.0,10.0,22.0,0.525949975949976,12.0,7.0,19.0,0.631578947368421,1.0,4.0,5.0,0.2,36.0,31.0,67.0,0.5373134328358209,2.0,0.0,2.0,1.0,33.0,30.0,63.0,0.5238095238095238,0.0,3.0,3.0,0.0,90.0,78.0,168.0,0.5357142857142857,9.0,3.0,12.0,0.75,77.0,97.0,174.0,0.4425287356321839
EUW1_6121630161,False,Mordekaiser,560,172,0.5465116279069767,False,1395,True,2.689655172413793,0.0,0.5,0,True,Nidalee,298,49,0.6530612244897959,False,1381,False,2.5,0.0,0.5,0,False,Gangplank,277,78,0.5256410256410257,False,1335,False,4.7894736842105265,0.0,0.5,0,True,Caitlyn,296,181,0.56353591160221,False,1918,False,4.206896551724138,0.0,0.5,0,True,Ashe,135,466,0.4957081545064378,False,1711,False,1.8205128205128205,3.888888888888889,1.0,2,True,Renekton,45,27,0.5925925925925926,False,1268,False,2.473684210526316,0.0,0.5,0,False,Sejuani,234,64,0.453125,False,1132,False,2.775,0.0,0.5,0,False,Seraphine,359,252,0.4642857142857143,False,1200,False,1.7241379310344829,0.0,0.5,0,False,Lucian,192,241,0.5394190871369294,False,1623,False,3.4705882352941178,2.5714285714285716,0.0,2,False,Nami,172,184,0.5,False,1000,False,2.1860465116279073,2.7142857142857144,0.0,2,False,4.600000000000001,-4.600000000000001,-6.600000000000001,6.600000000000001,-3.6000000000000014,3.6000000000000014,2.6000000000000014,-2.6000000000000014,-1.3999999999999986,1.3999999999999986,52019,2958,7085,3552,331998,11018,46910,87547,12217,16766,12.0,10.0,22.0,0.525949975949976,13.0,10.0,23.0,0.5331140350877193,6.0,4.0,10.0,0.6,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,11.0,10.0,21.0,0.5238095238095238,11.0,9.0,20.0,0.5283018867924528,2.0,2.0,4.0,0.5,1.0,1.0,2.0,0.5,5.0,3.0,8.0,0.625
EUW1_6134862983,True,Tryndamere,333,642,0.5031152647975078,False,1800,False,1.542857142857143,1.542857142857143,0.4,5,False,Evelynn,246,519,0.4932562620423892,False,1638,False,2.0303030303030303,5.666666666666667,1.0,1,False,Ahri,211,28,0.6428571428571429,False,1600,True,4.0,4.0,0.8,5,False,Lucian,75,361,0.4986149584487535,False,1604,False,0.9750000000000001,0.0,0.5,0,True,Lux,183,54,0.46296296296296297,False,1644,False,3.761904761904762,0.0,0.5,0,False,Gnar,104,108,0.5277777777777778,False,1584,False,4.3125,2.4285714285714284,1.0,2,True,Vi,260,501,0.5229540918163673,False,1613,False,1.6904761904761902,0.0,0.5,0,False,Vex,172,97,0.5257731958762887,False,1465,False,7.2727272727272725,7.222222222222222,1.0,4,False,MissFortune,402,718,0.5125348189415042,False,1700,False,2.5,0.0,0.5,0,False,Brand,422,366,0.5409836065573771,False,1747,False,4.5625,0.0,0.5,0,False,2.299999999999997,-2.299999999999997,0.8999999999999986,-0.8999999999999986,-2.8999999999999986,2.8999999999999986,-4.200000000000003,4.200000000000003,0.0,0.0,1098969,80255,58148,112783,280669,86465,2420,173486,52225,278552,256.0,245.0,501.0,0.5109780439121756,15.0,15.0,30.0,0.5,8.0,7.0,15.0,0.5333333333333333,1.0,3.0,4.0,0.25,1.0,0.0,1.0,1.0,20.0,23.0,43.0,0.46511627906976744,109.0,57.0,166.0,0.6566265060240963,35.0,26.0,61.0,0.5737704918032787,54.0,34.0,88.0,0.6136363636363636,1.0,0.0,1.0,1.0
EUW1_6141723952,True,Riven,746,928,0.5150862068965517,True,1663,True,2.4736842105263155,4.166666666666667,1.0,2,False,Kayn,360,1755,0.5128205128205128,False,1769,True,5.416666666666667,4.545454545454546,0.6666666666666666,3,False,Vladimir,135,73,0.5205479452054794,False,1736,True,5.411764705882352,4.8181818181818175,1.0,3,False,Seraphine,360,603,0.5157545605306799,False,1667,False,3.7600000000000002,2.5,0.5,2,False,Senna,514,1208,0.5115894039735099,False,1649,False,2.193548387096774,2.0833333333333335,0.25,4,False,Gragas,579,986,0.5060851926977687,False,1661,False,0.9722222222222222,0.6666666666666666,1.0,1,False,Nocturne,173,221,0.5294117647058824,False,1637,False,2.517241379310345,1.5714285714285714,0.5,2,False,Malzahar,622,314,0.5191082802547771,False,1700,False,1.8888888888888888,0.0,0.5,0,True,Caitlyn,322,252,0.5158730158730159,False,1710,False,2.121212121212121,1.2,0.0,1,False,Thresh,359,76,0.5263157894736842,False,1211,False,4.05,4.571428571428571,0.5,2,False,3.0,-3.0,-1.7999999999999972,1.7999999999999972,-4.299999999999997,4.299999999999997,1.1000000000000014,-1.1000000000000014,0.0,0.0,169747,104359,801343,99679,37553,154347,17324,63926,581492,114175,12.0,8.0,20.0,0.6,664.0,619.0,1283.0,0.5175370226032736,9.0,5.0,14.0,0.6428571428571429,4.0,11.0,15.0,0.26666666666666666,410.0,337.0,747.0,0.5488621151271754,53.0,41.0,94.0,0.5638297872340425,34.0,25.0,59.0,0.576271186440678,1.0,6.0,7.0,0.14285714285714285,4.0,4.0,8.0,0.5,14.0,11.0,25.0,0.56
EUW1_6141112154,True,Garen,567,156,0.4935897435897436,False,1719,True,4.444444444444445,0.0,0.5,0,False,Ekko,296,305,0.5377049180327869,False,1614,False,5.785714285714286,7.0,1.0,1,False,Akshan,39,91,0.5604395604395604,False,1601,False,1.9024390243902443,2.0,0.75,4,False,Lucian,436,854,0.5070257611241218,False,1629,False,1.6,2.5555555555555554,0.0,1,True,Janna,419,240,0.45,False,1458,False,6.857142857142858,0.0,0.5,0,False,KSante,368,82,0.524390243902439,False,1532,True,3.227272727272727,0.0,0.5,0,False,Shaco,170,86,0.5581395348837209,False,1172,False,2.230769230769231,0.0,0.5,0,True,Singed,364,362,0.5,False,1629,False,3.3225806451612905,2.7142857142857144,0.0,1,True,Kaisa,78,372,0.5080645161290323,False,1743,False,2.6470588235294117,5.4,1.0,1,False,Swain,567,470,0.5063829787234042,False,1620,False,2.55,0.0,0.5,0,False,0.0,0.0,0.6000000000000014,-0.6000000000000014,-0.8999999999999986,0.8999999999999986,-2.700000000000003,2.700000000000003,-0.20000000000000284,0.20000000000000284,42116,2149,451064,17543,84393,414016,9299,172294,427753,37368,6.0,4.0,10.0,0.6,82.0,67.0,149.0,0.5503355704697986,77.0,69.0,146.0,0.5273972602739726,3.0,7.0,10.0,0.3,4.0,4.0,8.0,0.5,1.0,0.0,1.0,1.0,14.0,15.0,29.0,0.4827586206896552,57.0,44.0,101.0,0.5643564356435643,154.0,115.0,269.0,0.5724907063197026,1.0,1.0,2.0,0.5
EUW1_6140457389,False,Olaf,192,527,0.49146110056925996,False,800,False,2.5185185185185186,4.75,1.0,1,False,Zed,459,68,0.45588235294117646,False,1049,False,2.25,0.0,0.5,0,False,Vex,244,173,0.5202312138728323,False,569,False,4.0476190476190474,4.0476190476190474,0.8,5,False,MissFortune,519,238,0.5,False,1275,False,1.8648648648648647,0.0,0.5,0,True,Leona,414,15,0.3333333333333333,False,566,False,1.5348837209302326,1.125,0.0,1,False,Irelia,213,650,0.5138461538461538,False,1831,False,2.8529411764705883,0.0,0.5,0,True,Amumu,147,68,0.5441176470588235,False,1195,False,2.125,0.0,0.5,0,False,Zoe,153,33,0.45454545454545453,False,1065,False,1.1363636363636362,0.0,0.5,0,True,Aphelios,217,470,0.5106382978723404,False,1781,False,4.68421052631579,0.0,0.5,0,False,Lulu,130,69,0.5072463768115942,False,745,False,2.916666666666667,0.0,0.5,0,False,2.299999999999997,-2.299999999999997,-1.5,1.5,1.2000000000000028,-1.2000000000000028,7.299999999999997,-7.299999999999997,2.8999999999999986,-2.8999999999999986,636,17106,143,879,0,238,90142,25321,36005,0,1.0,2.0,3.0,0.3333333333333333,4.0,4.0,8.0,0.5,6.0,10.0,16.0,0.375,4.0,5.0,9.0,0.4444444444444444,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,10.0,22.0,0.5240569263955385,6.0,7.0,13.0,0.46153846153846156,0.0,2.0,2.0,0.0
EUW1_6085080410,False,Irelia,816,419,0.5274463007159904,False,1729,False,1.5,1.0,1.0,1,False,Nidalee,367,210,0.5428571428571428,False,1341,True,2.0,0.0,0.5,0,False,Yone,415,321,0.5015576323987538,False,1787,True,0.9565217391304349,1.1714285714285715,0.5,4,False,Ezreal,248,64,0.53125,False,1208,False,3.466666666666667,3.2857142857142856,0.0,1,False,Yuumi,105,221,0.5384615384615384,False,1311,False,2.4722222222222223,4.454545454545454,0.0,2,False,Volibear,368,21,0.6666666666666666,False,1140,False,4.4,0.0,0.5,0,True,Trundle,262,72,0.5416666666666666,False,1218,False,1.6666666666666665,0.0,0.5,0,True,Nilah,365,68,0.45588235294117646,False,1690,False,2.3095238095238093,0.0,0.5,0,True,TahmKench,232,289,0.532871972318339,False,1758,False,1.9600000000000002,1.9600000000000002,0.4,5,True,Senna,226,253,0.541501976284585,False,1600,False,3.0,3.8333333333333335,0.5,2,True,-2.299999999999997,2.299999999999997,-4.600000000000001,4.600000000000001,-3.0,3.0,-2.5,2.5,-6.799999999999997,6.799999999999997,179510,14607,30382,1618,767882,21768,37703,310456,150469,36325,1.0,2.0,3.0,0.3333333333333333,13.0,10.0,23.0,0.5331140350877193,130.0,114.0,244.0,0.5327868852459017,9.0,9.0,18.0,0.5,35.0,38.0,73.0,0.4794520547945205,2.0,3.0,5.0,0.4,11.0,9.0,20.0,0.5283018867924528,0.0,1.0,1.0,0.0,94.0,75.0,169.0,0.5562130177514792,11.0,9.0,20.0,0.5236051502145923
EUW1_6139153885,True,Pantheon,363,388,0.5180412371134021,False,1744,False,2.8499999999999996,2.75,1.0,3,False,Graves,398,458,0.5043668122270742,True,1675,False,5.2,0.0,0.5,0,True,Malzahar,346,272,0.5220588235294118,False,1747,False,2.351351351351351,2.5384615384615383,0.75,4,False,MissFortune,243,490,0.5163265306122449,False,1814,False,4.3809523809523805,4.3809523809523805,0.8,5,False,Morgana,365,458,0.519650655021834,False,1762,False,1.7857142857142856,1.7857142857142856,0.6,5,False,Garen,415,108,0.5277777777777778,False,1700,False,3.0526315789473686,0.0,0.5,0,True,Nunu,328,218,0.573394495412844,False,1660,False,2.1875,0.0,0.5,0,False,Vladimir,318,194,0.4948453608247423,False,1725,False,2.2972972972972974,3.705882352941176,0.6666666666666666,3,False,Vayne,558,424,0.4811320754716981,False,1749,False,2.9999999999999996,0.0,0.5,0,False,Pyke,289,327,0.5137614678899083,False,1651,False,2.56,3.7,1.0,2,False,-0.6000000000000014,0.6000000000000014,-0.5,0.5,4.299999999999997,-4.299999999999997,3.299999999999997,-3.299999999999997,1.7000000000000028,-1.7000000000000028,290212,5283,70623,289510,921109,283305,71410,202914,1880689,1041964,84.0,50.0,134.0,0.6268656716417911,3.0,4.0,7.0,0.42857142857142855,116.0,106.0,222.0,0.5225225225225225,55.0,35.0,90.0,0.6111111111111112,186.0,170.0,356.0,0.5224719101123596,0.0,0.0,0.0,0.5,11.0,9.0,20.0,0.5283018867924528,44.0,34.0,78.0,0.5641025641025641,11.0,9.0,20.0,0.5185185185185185,156.0,130.0,286.0,0.5454545454545454
EUW1_6140109696,True,KSante,548,180,0.4722222222222222,False,1613,False,2.2750000000000004,2.7777777777777777,0.0,1,True,Evelynn,1071,115,0.5826086956521739,False,1700,False,3.3846153846153846,4.25,0.6666666666666666,3,False,Swain,385,128,0.4765625,False,1415,False,2.4615384615384617,5.0,0.5,2,False,Caitlyn,524,334,0.5179640718562875,False,1918,False,5.333333333333333,2.5,0.0,1,False,Zilean,361,51,0.6078431372549019,False,1738,False,2.5405405405405403,2.25,1.0,1,False,Jayce,447,240,0.49166666666666664,False,2076,False,3.1500000000000004,0.0,0.5,0,False,Blitzcrank,473,142,0.5422535211267606,False,1867,False,2.347826086956522,0.0,0.5,0,False,Heimerdinger,375,550,0.5436363636363636,False,2023,False,1.631578947368421,0.0,0.5,0,True,Ezreal,61,19,0.5263157894736842,False,1819,False,1.6909090909090911,0.0,0.5,0,True,Pyke,538,265,0.5660377358490566,False,1764,False,1.375,0.8571428571428571,0.0,1,True,0.0,0.0,-3.700000000000003,3.700000000000003,-2.1000000000000014,2.1000000000000014,0.8999999999999986,-0.8999999999999986,1.2000000000000028,-1.2000000000000028,10645,115616,4214680,82723,31652,4488,184339,19066,54643,161409,12.0,10.0,22.0,0.525949975949976,43.0,29.0,72.0,0.5972222222222222,13.0,11.0,24.0,0.5294117647058824,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.3333333333333333,28.0,27.0,55.0,0.509090909090909,0.0,0.0,0.0,0.5,12.0,10.0,22.0,0.5240569263955385,11.0,9.0,20.0,0.5185185185185185,16.0,10.0,26.0,0.6153846153846154
EUW1_6046932031,True,Akali,170,47,0.5319148936170213,False,1141,False,1.2093023255813955,1.4193548387096775,0.75,4,True,Volibear,255,190,0.5368421052631579,False,1778,False,3.25,23.0,1.0,1,True,Annie,690,600,0.5183333333333333,False,1890,False,3.9666666666666663,0.0,0.5,0,True,Veigar,152,291,0.5120274914089347,False,2601,False,2.588235294117647,0.0,0.5,0,True,Senna,315,393,0.4961832061068702,True,1600,False,2.0,0.0,0.5,0,False,Yorick,707,219,0.5159817351598174,False,1390,False,2.6249999999999996,0.0,0.5,0,True,MonkeyKing,438,131,0.5190839694656488,False,1926,False,1.7027027027027029,0.0,0.5,0,True,Yasuo,487,352,0.4914772727272727,False,1806,True,2.1818181818181817,0.0,0.5,0,True,Xayah,355,282,0.4929078014184397,False,1846,False,4.5,0.0,0.5,0,True,Yuumi,594,298,0.5302013422818792,False,1414,False,1.7600000000000002,0.0,0.5,0,True,-2.799999999999997,2.799999999999997,2.5,-2.5,-1.7999999999999972,1.7999999999999972,1.2000000000000028,-1.2000000000000028,6.799999999999997,-6.799999999999997,415245,2779,65380,34139,218913,67133,9967,54069,8890,3217,20.0,21.0,41.0,0.4878048780487805,11.0,7.0,18.0,0.6111111111111112,9.0,10.0,19.0,0.47368421052631576,3.0,5.0,8.0,0.375,1.0,1.0,2.0,0.5,2.0,0.0,2.0,1.0,11.0,9.0,20.0,0.5283018867924528,1.0,0.0,1.0,1.0,5.0,6.0,11.0,0.45454545454545453,4.0,2.0,6.0,0.6666666666666666
EUW1_6139900925,False,Nasus,136,201,0.4527363184079602,False,1418,False,1.620689655172414,0.0,0.5,0,False,Warwick,715,2339,0.4925181701581873,False,1619,False,3.16,3.16,0.4,5,False,Vex,49,247,0.5384615384615384,False,1663,False,1.7333333333333334,2.0,0.5,4,False,Caitlyn,113,403,0.4640198511166253,True,1634,False,3.3181818181818183,1.8888888888888888,0.0,2,False,Sona,202,179,0.5139664804469274,False,1758,True,6.400000000000001,1.6666666666666667,0.0,1,False,Gangplank,396,208,0.5721153846153846,False,1769,False,5.062499999999999,10.0,1.0,1,True,Evelynn,96,145,0.6,False,1678,False,4.25,0.0,0.5,0,False,Cassiopeia,298,138,0.5144927536231884,False,1621,False,1.8571428571428572,1.6666666666666667,0.0,1,True,Jhin,249,200,0.54,False,1722,False,2.428571428571429,2.428571428571429,0.4,5,False,Karma,600,814,0.4963144963144963,True,1779,True,4.823529411764706,0.0,0.5,0,False,-0.5,0.5,2.0,-2.0,-2.3999999999999986,2.3999999999999986,-1.7000000000000028,1.7000000000000028,5.600000000000001,-5.600000000000001,38861,2747,4462588,12260,104057,26133,217984,320230,148970,202852,17.0,15.0,32.0,0.53125,1043.0,1018.0,2061.0,0.5060650169820475,96.0,69.0,165.0,0.5818181818181818,118.0,110.0,228.0,0.5175438596491229,77.0,60.0,137.0,0.5620437956204379,0.0,0.0,0.0,0.5,2.0,1.0,3.0,0.6666666666666666,12.0,10.0,22.0,0.5240569263955385,83.0,51.0,134.0,0.6194029850746269,80.0,85.0,165.0,0.48484848484848486
EUW1_6137406961,False,Vayne,485,112,0.49107142857142855,False,1700,False,1.0263157894736843,0.0,0.5,0,False,Nidalee,61,142,0.5633802816901409,False,1660,False,1.6176470588235294,1.3636363636363635,0.0,1,False,Cassiopeia,196,586,0.5051194539249146,False,1687,False,1.5476190476190474,1.5476190476190474,0.2,5,False,Jhin,255,439,0.5034168564920274,False,1802,False,2.7894736842105265,0.0,0.5,0,False,Pyke,288,1352,0.5140532544378699,False,1875,False,2.2962962962962963,4.8,1.0,2,False,DrMundo,488,786,0.5025445292620865,True,1700,False,1.2142857142857144,0.375,0.0,1,True,Nocturne,130,158,0.5822784810126582,False,1786,False,1.7894736842105263,3.4285714285714284,0.0,1,False,Azir,382,1005,0.5054726368159204,False,1711,False,1.3888888888888888,0.0,0.5,0,False,Lucian,497,175,0.49714285714285716,False,1859,False,1.7857142857142856,1.9375,0.5,2,False,Blitzcrank,482,378,0.5661375661375662,False,1913,True,3.045454545454545,0.0,0.5,0,True,-1.6000000000000014,1.6000000000000014,-6.799999999999997,6.799999999999997,9.299999999999997,-9.299999999999997,3.3999999999999986,-3.3999999999999986,-0.8999999999999986,0.8999999999999986,58727,12698,5048,96184,1157425,55656,231830,216372,256416,36383,2.0,3.0,5.0,0.4,0.0,1.0,1.0,0.0,13.0,11.0,24.0,0.5294117647058824,50.0,50.0,100.0,0.5,195.0,173.0,368.0,0.529891304347826,4.0,1.0,5.0,0.8,11.0,12.0,23.0,0.4782608695652174,11.0,11.0,22.0,0.5,21.0,15.0,36.0,0.5833333333333334,0.0,0.0,0.0,0.5
EUW1_6140554064,False,Ornn,541,227,0.5506607929515418,False,1722,False,2.5161290322580645,0.0,0.5,0,True,Nunu,320,122,0.5,False,1121,True,2.3793103448275863,0.0,0.5,0,True,Ryze,343,150,0.5133333333333333,False,1400,False,3.739130434782609,0.0,0.5,0,True,Vayne,504,89,0.550561797752809,False,1632,False,2.95,0.0,0.5,0,True,Alistar,299,196,0.5357142857142857,False,827,False,2.44,3.1999999999999997,0.3333333333333333,3,False,Gwen,511,281,0.501779359430605,False,700,False,2.15625,2.631578947368421,0.6666666666666666,3,False,Sejuani,279,330,0.5121212121212121,False,1704,True,2.7142857142857144,3.8333333333333335,1.0,1,False,Irelia,525,130,0.5153846153846153,False,959,False,1.586206896551724,0.5714285714285714,0.0,1,True,Twitch,353,19,0.47368421052631576,False,687,False,2.3846153846153846,3.5714285714285716,1.0,1,False,Nautilus,392,65,0.5384615384615384,False,1201,False,3.6190476190476186,0.0,0.5,0,True,1.7000000000000028,-1.7000000000000028,1.7000000000000028,-1.7000000000000028,-5.200000000000003,5.200000000000003,-0.8999999999999986,0.8999999999999986,0.0,0.0,45908,34293,25916,161405,11658,70150,70301,79342,243346,20791,12.0,10.0,22.0,0.525949975949976,13.0,10.0,23.0,0.5331140350877193,13.0,11.0,24.0,0.5294117647058824,10.0,10.0,20.0,0.5177304964539007,4.0,6.0,10.0,0.4,4.0,1.0,5.0,0.8,11.0,9.0,20.0,0.5283018867924528,2.0,2.0,4.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5
