,Y,TOP0_LVL,TOP0_TOTAL,TOP0_GWR,TOP0_WR,TOP0_NB,TOP0_HOT,TOP0_FILL,TOP0_RANK,TOP0_KDA,TOP0_KDAG,TOP0_VS,TOP0_MAS,TOP0_WCH,TOP0_LCH,TOP0_TOTCH,TOP0_WRCH,JGL0_LVL,JGL0_TOTAL,JGL0_GWR,JGL0_WR,JGL0_NB,JGL0_HOT,JGL0_FILL,JGL0_RANK,JGL0_KDA,JGL0_KDAG,JGL0_VS,JGL0_MAS,JGL0_WCH,JGL0_LCH,JGL0_TOTCH,JGL0_WRCH,MID0_LVL,MID0_TOTAL,MID0_GWR,MID0_WR,MID0_NB,MID0_HOT,MID0_FILL,MID0_RANK,MID0_KDA,MID0_KDAG,MID0_VS,MID0_MAS,MID0_WCH,MID0_LCH,MID0_TOTCH,MID0_WRCH,ADC0_LVL,ADC0_TOTAL,ADC0_GWR,ADC0_WR,ADC0_NB,ADC0_HOT,ADC0_FILL,ADC0_RANK,ADC0_KDA,ADC0_KDAG,ADC0_VS,ADC0_MAS,ADC0_WCH,ADC0_LCH,ADC0_TOTCH,ADC0_WRCH,SUP0_LVL,SUP0_TOTAL,SUP0_GWR,SUP0_WR,SUP0_NB,SUP0_HOT,SUP0_FILL,SUP0_RANK,SUP0_KDA,SUP0_KDAG,SUP0_VS,SUP0_MAS,SUP0_WCH,SUP0_LCH,SUP0_TOTCH,SUP0_WRCH,TOP1_LVL,TOP1_TOTAL,TOP1_GWR,TOP1_WR,TOP1_NB,TOP1_HOT,TOP1_FILL,TOP1_RANK,TOP1_KDA,TOP1_KDAG,TOP1_VS,TOP1_MAS,TOP1_WCH,TOP1_LCH,TOP1_TOTCH,TOP1_WRCH,JGL1_LVL,JGL1_TOTAL,JGL1_GWR,JGL1_WR,JGL1_NB,JGL1_HOT,JGL1_FILL,JGL1_RANK,JGL1_KDA,JGL1_KDAG,JGL1_VS,JGL1_MAS,JGL1_WCH,JGL1_LCH,JGL1_TOTCH,JGL1_WRCH,MID1_LVL,MID1_TOTAL,MID1_GWR,MID1_WR,MID1_NB,MID1_HOT,MID1_FILL,MID1_RANK,MID1_KDA,MID1_KDAG,MID1_VS,MID1_MAS,MID1_WCH,MID1_LCH,MID1_TOTCH,MID1_WRCH,ADC1_LVL,ADC1_TOTAL,ADC1_GWR,ADC1_WR,ADC1_NB,ADC1_HOT,ADC1_FILL,ADC1_RANK,ADC1_KDA,ADC1_KDAG,ADC1_VS,ADC1_MAS,ADC1_WCH,ADC1_LCH,ADC1_TOTCH,ADC1_WRCH,SUP1_LVL,SUP1_TOTAL,SUP1_GWR,SUP1_WR,SUP1_NB,SUP1_HOT,SUP1_FILL,SUP1_RANK,SUP1_KDA,SUP1_KDAG,SUP1_VS,SUP1_MAS,SUP1_WCH,SUP1_LCH,SUP1_TOTCH,SUP1_WRCH
EUW1_6096178296,1.0,54.0,248.0,0.5604839,0.5,2.0,0.0,0.0,1900.0,6.0,3.75,-1.5,69316.0,55.0,38.0,93.0,0.5913978,345.0,786.0,0.47582698,0.5,0.0,0.0,1.0,1772.0,0.0,1.74,-2.0,1990.0,0.0,3.0,3.0,0.0,60.0,85.0,0.5294118,1.0,1.0,0.0,1.0,1752.0,4.0,1.7931035,0.1,10019.0,8.0,6.0,14.0,0.5714286,48.0,211.0,0.5308057,0.5,0.0,0.0,0.0,1845.0,0.0,1.7222222,-0.4,12080.0,11.0,7.0,18.0,0.6111111,515.0,659.0,0.4764795,0.5,0.0,0.0,0.0,1721.0,0.0,3.0384614,-0.7,291392.0,19.0,23.0,42.0,0.45238096,266.0,459.0,0.5163399,0.5,0.0,1.0,0.0,2001.0,0.0,7.6666665,1.5,87683.0,,,,,266.0,414.0,0.5048309,0.5,0.0,0.0,0.0,2000.0,0.0,3.5357144,2.0,75203.0,3.0,9.0,12.0,0.25,96.0,187.0,0.5561497,0.5,0.0,0.0,0.0,1745.0,0.0,2.292683,-0.1,7544.0,7.0,6.0,13.0,0.53846157,263.0,139.0,0.47482014,0.5,0.0,0.0,0.0,1820.0,0.0,1.7894737,0.4,12941.0,,,,,232.0,37.0,0.4864865,0.5,0.0,0.0,0.0,1600.0,0.0,1.825,0.7,15840.0,0.0,0.0,0.0,0.5
EUW1_6141862968,0.0,65.0,157.0,0.522293,0.5,0.0,0.0,1.0,1858.0,0.0,1.2777778,3.8,112.0,0.0,0.0,0.0,0.5,207.0,200.0,0.515,0.5,0.0,0.0,1.0,1730.0,0.0,1.4137931,2.4,8383.0,3.0,2.0,5.0,0.6,140.0,149.0,0.53691274,1.0,1.0,0.0,0.0,1718.0,1.4,1.6470588,-0.3,13216.0,2.0,2.0,4.0,0.5,44.0,91.0,0.4945055,0.0,3.0,0.0,0.0,1749.0,2.625,1.5294118,1.2,4949.0,3.0,8.0,11.0,0.27272728,323.0,499.0,0.5230461,0.5,0.0,0.0,1.0,1793.0,0.0,1.3333334,-0.2,16289.0,0.0,4.0,4.0,0.0,371.0,731.0,0.5129959,0.5,0.0,0.0,1.0,1864.0,0.0,3.24,-3.8,173892.0,65.0,52.0,117.0,0.5555556,623.0,1492.0,0.5093834,1.0,2.0,1.0,0.0,1902.0,2.8333333,3.6666667,-2.4,1203006.0,289.0,224.0,513.0,0.5633528,215.0,409.0,0.5036675,0.0,5.0,0.0,0.0,1775.0,1.382353,1.382353,0.3,38988.0,15.0,23.0,38.0,0.39473686,833.0,15.0,0.33333334,0.5,0.0,0.0,0.0,1062.0,0.0,1.1818181,-1.2,402885.0,17.0,18.0,35.0,0.4857143,138.0,158.0,0.5316456,0.5,0.0,0.0,0.0,1805.0,0.0,2.5555556,0.2,11141.0,9.0,13.0,22.0,0.4090909
EUW1_6140592608,0.0,67.0,45.0,0.5555556,0.5,0.0,0.0,1.0,1585.0,0.0,2.3333333,5.0,58069.0,0.0,1.0,1.0,0.0,222.0,698.0,0.495702,0.5,4.0,0.0,0.0,1629.0,1.78125,2.121212,-4.0,602216.0,,,,,121.0,157.0,0.52866244,0.0,1.0,0.0,1.0,1700.0,3.5,1.9032258,-1.9,34016.0,1.0,7.0,8.0,0.125,660.0,274.0,0.5,0.5,0.0,0.0,0.0,1724.0,0.0,2.4782608,-0.8,33116.0,0.0,1.0,1.0,0.0,471.0,1525.0,0.5160656,1.0,1.0,1.0,1.0,1667.0,3.8,1.6969697,1.2,524441.0,105.0,80.0,185.0,0.5675676,63.0,468.0,0.51495725,0.5,0.0,0.0,1.0,1700.0,0.0,1.9032258,-5.0,6683.0,5.0,6.0,11.0,0.45454547,409.0,550.0,0.49272728,0.5,0.0,0.0,1.0,1743.0,0.0,1.5517242,4.0,26685.0,20.0,22.0,42.0,0.47619048,397.0,956.0,0.48953974,0.5,0.0,0.0,0.0,1646.0,0.0,0.98,1.9,90856.0,45.0,34.0,79.0,0.56962025,302.0,339.0,0.5221239,0.5,0.0,0.0,1.0,1816.0,0.0,2.5769231,0.8,145096.0,20.0,14.0,34.0,0.5882353,507.0,323.0,0.5108359,0.4,5.0,0.0,1.0,1742.0,3.3809524,3.3809524,-1.2,1495415.0,160.0,151.0,311.0,0.51446944
EUW1_6141108361,1.0,234.0,56.0,0.5535714,0.6,5.0,0.0,0.0,1619.0,2.6666667,2.6666667,3.3,544179.0,22.0,15.0,37.0,0.5945946,350.0,242.0,0.4876033,0.0,1.0,0.0,0.0,1585.0,2.0,2.6923077,-4.6,30574.0,8.0,6.0,14.0,0.5714286,89.0,59.0,0.5254237,0.5,0.0,0.0,0.0,1771.0,0.0,3.030303,-0.7,111723.0,0.0,1.0,1.0,0.0,294.0,93.0,0.516129,1.0,1.0,0.0,0.0,1648.0,3.0,2.1666667,2.2,12684.0,3.0,1.0,4.0,0.75,54.0,71.0,0.53521127,0.5,0.0,0.0,0.0,1464.0,0.0,3.6,-2.8,12780.0,9.0,6.0,15.0,0.6,43.0,55.0,0.5272727,0.75,4.0,0.0,0.0,1408.0,1.5416666,1.4642857,-3.3,2672.0,3.0,1.0,4.0,0.75,462.0,579.0,0.50431776,0.5,0.0,0.0,1.0,1724.0,0.0,1.8709677,4.6,19454.0,0.0,0.0,0.0,0.5,202.0,635.0,0.496063,0.5,0.0,0.0,1.0,1665.0,0.0,1.75,0.7,13135.0,1.0,2.0,3.0,0.33333334,387.0,343.0,0.50728863,0.6666667,3.0,1.0,0.0,1940.0,4.181818,4.263158,-2.2,468160.0,85.0,93.0,178.0,0.4775281,535.0,828.0,0.4830918,0.5,0.0,0.0,0.0,1738.0,0.0,3.7142856,2.8,51805.0,,,,
EUW1_6140770809,1.0,256.0,52.0,0.53846157,0.6666667,3.0,0.0,0.0,1239.0,2.0,1.9761904,0.0,0.0,,,,,467.0,146.0,0.4520548,0.5,0.0,0.0,1.0,1600.0,0.0,2.942857,-2.3,16601.0,0.0,1.0,1.0,0.0,402.0,2693.0,0.50352764,1.0,3.0,1.0,1.0,948.0,2.3333333,2.4324324,0.7,1818.0,39.0,34.0,73.0,0.53424656,294.0,25.0,0.56,0.5,0.0,0.0,0.0,1023.0,0.0,2.2972972,0.6,7933.0,,,,,393.0,623.0,0.5152488,1.0,1.0,0.0,0.0,1842.0,2.7777777,1.6122448,2.1,58462.0,,,,,258.0,64.0,0.5,0.6666667,3.0,0.0,0.0,675.0,1.5,0.9677419,0.0,170868.0,12.0,8.0,20.0,0.6,497.0,1109.0,0.51758343,0.5,0.0,0.0,1.0,2009.0,0.0,1.625,2.3,22884.0,1.0,0.0,1.0,1.0,461.0,177.0,0.53672314,0.5,0.0,0.0,0.0,1712.0,0.0,3.0810812,-0.7,41099.0,1.0,1.0,2.0,0.5,152.0,263.0,0.53992397,0.5,0.0,0.0,0.0,1817.0,0.0,2.5,-0.6,9907.0,,,,,299.0,15.0,0.6,0.5,0.0,1.0,1.0,1331.0,0.0,2.3,-2.1,14951.0,2.0,0.0,2.0,1.0
EUW1_6141388774,0.0,360.0,108.0,0.5092593,0.5,0.0,1.0,0.0,1680.0,0.0,2.28,0.9,38269.0,0.0,2.0,2.0,0.0,334.0,132.0,0.4848485,0.4,5.0,0.0,0.0,1665.0,1.7142857,1.7142857,4.5,528416.0,61.0,70.0,131.0,0.46564886,166.0,373.0,0.47453085,1.0,1.0,0.0,0.0,1724.0,2.5555556,2.625,0.3,13115.0,7.0,14.0,21.0,0.33333334,715.0,310.0,0.5258064,0.8,5.0,0.0,0.0,1900.0,2.724138,2.724138,0.5,1036992.0,59.0,51.0,110.0,0.53636366,343.0,576.0,0.5190972,0.5,4.0,0.0,0.0,1637.0,2.878788,2.75,4.7,802403.0,234.0,169.0,403.0,0.58064514,66.0,462.0,0.521645,0.5,0.0,0.0,0.0,1861.0,0.0,2.142857,-0.9,97702.0,87.0,69.0,156.0,0.5576923,336.0,429.0,0.5174825,1.0,1.0,0.0,0.0,1762.0,6.3333335,3.8214285,-4.5,271146.0,46.0,37.0,83.0,0.55421686,97.0,469.0,0.5138593,0.5,0.0,0.0,1.0,2065.0,0.0,2.4333334,-0.3,107722.0,56.0,47.0,103.0,0.5436893,424.0,636.0,0.504717,0.5,0.0,0.0,1.0,1760.0,0.0,2.2666667,-0.5,43989.0,7.0,7.0,14.0,0.5,459.0,41.0,0.4390244,1.0,2.0,0.0,0.0,1229.0,6.0,3.7407408,-4.7,888932.0,166.0,164.0,330.0,0.5030303
EUW1_6141293495,1.0,75.0,100.0,0.59,0.8,5.0,1.0,0.0,1412.0,2.5454545,2.5454545,-0.5,216175.0,60.0,43.0,103.0,0.5825243,172.0,961.0,0.5057232,0.5,0.0,0.0,1.0,1615.0,0.0,1.4375,-1.6,58389.0,55.0,71.0,126.0,0.43650794,296.0,168.0,0.5297619,0.5,0.0,0.0,1.0,1580.0,0.0,3.2058823,1.8,21090.0,0.0,0.0,0.0,0.5,53.0,37.0,0.4864865,0.4,5.0,0.0,0.0,1423.0,4.7619047,4.7619047,-0.4,14663.0,7.0,6.0,13.0,0.53846157,443.0,39.0,0.5641026,0.5,0.0,0.0,1.0,1245.0,0.0,2.148148,7.3,31911.0,,,,,464.0,246.0,0.5081301,0.5,0.0,0.0,1.0,1747.0,0.0,3.108108,0.5,40024.0,5.0,3.0,8.0,0.625,244.0,943.0,0.5259809,1.0,2.0,0.0,0.0,1541.0,4.2,1.9714285,1.6,277340.0,249.0,200.0,449.0,0.5545657,305.0,1225.0,0.50857145,0.75,4.0,0.0,1.0,1615.0,2.85,2.3666666,-1.8,964649.0,562.0,526.0,1088.0,0.5165441,393.0,744.0,0.48387095,0.33333334,3.0,0.0,0.0,1620.0,1.3888888,2.0869565,0.4,1678506.0,283.0,280.0,563.0,0.5026643,310.0,166.0,0.4698795,0.6666667,3.0,0.0,0.0,1344.0,7.125,5.0,-7.3,197910.0,46.0,36.0,82.0,0.5609756
EUW1_6124169204,0.0,479.0,437.0,0.5286041,1.0,1.0,0.0,0.0,1876.0,4.0,1.7941177,-2.4,327627.0,65.0,45.0,110.0,0.59090906,135.0,277.0,0.49458483,0.5,0.0,0.0,0.0,1828.0,0.0,2.4375,2.6,21940.0,12.0,7.0,19.0,0.6315789,355.0,124.0,0.41935483,0.5,0.0,0.0,1.0,1600.0,0.0,0.84615386,-3.0,8003.0,0.0,0.0,0.0,0.5,105.0,276.0,0.51811594,0.5,0.0,0.0,1.0,1627.0,0.0,3.2272727,-1.4,6770.0,0.0,1.0,1.0,0.0,107.0,200.0,0.53,0.5,0.0,0.0,1.0,1700.0,0.0,2.3,3.0,5651.0,0.0,0.0,0.0,0.5,731.0,725.0,0.5131034,0.5,0.0,0.0,0.0,1681.0,0.0,0.93877554,2.4,261411.0,38.0,37.0,75.0,0.50666666,223.0,880.0,0.5295454,0.6666667,3.0,0.0,0.0,1814.0,2.6842105,2.4285715,-2.6,349633.0,232.0,151.0,383.0,0.6057441,418.0,483.0,0.48447204,0.5,0.0,0.0,1.0,1619.0,0.0,2.102564,3.0,25239.0,3.0,2.0,5.0,0.6,533.0,609.0,0.5139573,0.33333334,3.0,0.0,0.0,1775.0,4.6666665,4.4444447,1.4,627342.0,176.0,140.0,316.0,0.556962,184.0,191.0,0.486911,0.5,0.0,0.0,0.0,1775.0,0.0,2.5238094,-3.0,15844.0,9.0,2.0,11.0,0.8181818
EUW1_6035053214,0.0,229.0,405.0,0.5407407,0.5,4.0,0.0,0.0,1700.0,2.4615386,2.05,3.8,263607.0,160.0,119.0,279.0,0.57347673,252.0,393.0,0.5038168,0.0,2.0,0.0,0.0,1672.0,1.3043479,2.025,-1.4,11451.0,3.0,9.0,12.0,0.25,109.0,173.0,0.5202312,0.0,3.0,0.0,0.0,1615.0,1.2962962,1.7954545,2.5,131855.0,57.0,51.0,108.0,0.5277778,374.0,423.0,0.52718675,0.5,0.0,0.0,0.0,1840.0,0.0,1.5111111,-2.2,100388.0,60.0,42.0,102.0,0.5882353,534.0,779.0,0.49422336,0.5,0.0,0.0,0.0,2000.0,0.0,1.882353,2.3,85681.0,9.0,11.0,20.0,0.45,481.0,253.0,0.4624506,0.0,2.0,0.0,0.0,1647.0,3.0,2.9629629,-3.8,1937911.0,100.0,102.0,202.0,0.4950495,376.0,1355.0,0.5143911,0.5,0.0,1.0,1.0,1671.0,0.0,2.0769231,1.4,30885.0,24.0,22.0,46.0,0.5217391,83.0,535.0,0.53271025,0.5,0.0,0.0,0.0,1800.0,0.0,2.057143,-2.5,15317.0,13.0,7.0,20.0,0.65,657.0,640.0,0.4984375,0.0,3.0,0.0,0.0,1700.0,1.2380953,1.5714285,2.2,391655.0,134.0,106.0,240.0,0.55833334,250.0,380.0,0.5105263,0.5,0.0,0.0,0.0,2075.0,0.0,2.0,-2.3,38339.0,2.0,5.0,7.0,0.2857143
EUW1_6128855112,0.0,207.0,462.0,0.51082253,0.5,0.0,0.0,1.0,1716.0,0.0,2.2083333,0.5,74746.0,0.0,0.0,0.0,0.5,620.0,1089.0,0.50321394,0.5,0.0,1.0,0.0,1743.0,0.0,2.2439024,-1.1,43581.0,28.0,21.0,49.0,0.5714286,164.0,165.0,0.53939396,0.5,2.0,0.0,0.0,1868.0,5.375,4.4117646,0.9,51002.0,,,,,334.0,332.0,0.5060241,1.0,3.0,0.0,0.0,1644.0,3.1875,2.8666666,-0.2,99092.0,7.0,6.0,13.0,0.53846157,219.0,225.0,0.50666666,0.5,0.0,0.0,0.0,1778.0,0.0,3.173913,-3.9,3194.0,2.0,5.0,7.0,0.2857143,229.0,872.0,0.50688076,0.5,0.0,1.0,1.0,1905.0,0.0,3.3181818,-0.5,16757.0,2.0,8.0,10.0,0.2,67.0,264.0,0.530303,0.5,0.0,1.0,1.0,1749.0,0.0,4.388889,1.1,10794.0,7.0,5.0,12.0,0.5833333,319.0,306.0,0.5130719,0.0,5.0,0.0,0.0,1645.0,1.0571429,1.0571429,-0.9,1366774.0,147.0,144.0,291.0,0.5051546,401.0,63.0,0.5714286,0.5,0.0,0.0,1.0,2000.0,0.0,2.2,0.2,74187.0,35.0,28.0,63.0,0.5555556,69.0,146.0,0.5205479,0.5,0.0,0.0,1.0,1826.0,0.0,2.7391305,3.9,1126.0,0.0,2.0,2.0,0.0
EUW1_6140271415,1.0,449.0,60.0,0.55,0.33333334,3.0,1.0,0.0,1171.0,1.0,1.5925926,1.5,31841.0,,,,,687.0,903.0,0.51937985,0.5,0.0,0.0,1.0,2795.0,0.0,3.1785715,-2.4,52075.0,4.0,10.0,14.0,0.2857143,609.0,205.0,0.5121951,0.6666667,3.0,0.0,0.0,1859.0,1.9473684,1.425,-0.2,44978.0,,,,,535.0,242.0,0.57438016,1.0,1.0,0.0,0.0,1700.0,4.5,3.5652175,1.1,42529.0,2.0,1.0,3.0,0.6666667,226.0,31.0,0.48387095,0.5,0.0,0.0,1.0,1878.0,0.0,2.6666667,0.2,10398.0,,,,,347.0,634.0,0.5126183,0.5,0.0,1.0,1.0,1442.0,0.0,2.4615386,-1.5,18020.0,4.0,1.0,5.0,0.8,498.0,1105.0,0.51040727,0.5,0.0,0.0,1.0,1917.0,0.0,1.9444444,2.4,18863.0,5.0,5.0,10.0,0.5,561.0,186.0,0.5107527,0.5,0.0,0.0,1.0,1667.0,0.0,2.5185184,0.2,3814.0,,,,,521.0,398.0,0.5150754,1.0,1.0,0.0,0.0,1600.0,2.6666667,2.4857142,-1.1,68589.0,0.0,0.0,0.0,0.5,557.0,206.0,0.4514563,0.5,0.0,0.0,1.0,1775.0,0.0,2.5757575,-0.2,5762.0,,,,
EUW1_6141895518,1.0,120.0,70.0,0.6142857,0.8,5.0,1.0,0.0,1710.0,1.375,1.375,-0.7,118531.0,46.0,26.0,72.0,0.6388889,555.0,1338.0,0.51046336,0.25,4.0,0.0,0.0,1858.0,1.88,1.5294118,-1.7,1591557.0,,,,,303.0,458.0,0.48689955,0.0,1.0,0.0,0.0,1803.0,2.3333333,2.2333333,-0.1,78385.0,,,,,51.0,200.0,0.555,0.5,0.0,0.0,0.0,1849.0,0.0,2.7058823,2.2,751.0,0.0,0.0,0.0,0.5,389.0,561.0,0.54010695,0.5,4.0,0.0,0.0,1734.0,3.25,3.0370371,0.5,1504324.0,182.0,139.0,321.0,0.5669782,370.0,509.0,0.5324165,0.4,5.0,0.0,1.0,1875.0,2.0689654,2.0689654,0.7,40730.0,8.0,9.0,17.0,0.47058824,134.0,811.0,0.5104809,0.0,2.0,0.0,0.0,1600.0,2.2222223,2.6,1.7,262962.0,182.0,161.0,343.0,0.53061223,258.0,221.0,0.5339367,0.5,2.0,0.0,0.0,1800.0,2.0,2.1851852,0.1,214874.0,30.0,20.0,50.0,0.6,626.0,154.0,0.44805196,0.5,0.0,1.0,1.0,1770.0,0.0,7.6363635,-2.2,47935.0,0.0,0.0,0.0,0.5,179.0,296.0,0.48986486,0.5,0.0,0.0,1.0,1675.0,0.0,5.181818,-0.5,1749.0,0.0,1.0,1.0,0.0
EUW1_6141856571,1.0,332.0,152.0,0.59210527,0.0,1.0,0.0,1.0,1601.0,1.75,3.0833333,0.0,19718.0,,,,,83.0,43.0,0.627907,0.75,4.0,0.0,0.0,1170.0,3.4782608,3.5714285,0.5,346434.0,,,,,292.0,195.0,0.46666667,0.5,4.0,0.0,0.0,1313.0,2.5333333,1.95,0.1,53856.0,,,,,375.0,728.0,0.51373625,0.6,5.0,1.0,1.0,1301.0,1.4411764,1.4411764,-0.5,1172724.0,363.0,324.0,687.0,0.52838427,786.0,141.0,0.58156025,0.5,0.0,0.0,0.0,1704.0,0.0,2.84375,2.9,20839.0,,,,,259.0,80.0,0.475,1.0,2.0,0.0,0.0,1343.0,1.3157895,2.2424242,0.0,2469.0,,,,,387.0,239.0,0.52719665,0.5,0.0,0.0,0.0,1250.0,0.0,2.21875,-0.5,68444.0,0.0,0.0,0.0,0.5,389.0,299.0,0.5451505,0.2,5.0,0.0,0.0,1600.0,2.5,2.5,-0.1,292467.0,142.0,109.0,251.0,0.56573707,83.0,270.0,0.5777778,0.5,0.0,0.0,1.0,2056.0,0.0,3.074074,0.5,59276.0,5.0,1.0,6.0,0.8333333,513.0,68.0,0.5588235,0.5,0.0,1.0,0.0,1601.0,0.0,1.8529412,-2.9,112402.0,10.0,4.0,14.0,0.71428573
EUW1_6136379157,1.0,401.0,704.0,0.50284094,0.5,0.0,0.0,1.0,1658.0,0.0,3.1153846,-2.6,234296.0,60.0,43.0,103.0,0.5825243,115.0,864.0,0.5034722,0.5,0.0,0.0,0.0,1900.0,0.0,3.1666667,-0.8,33208.0,28.0,21.0,49.0,0.5714286,72.0,45.0,0.46666667,0.0,2.0,0.0,1.0,1500.0,0.875,3.3333333,-0.5,54228.0,9.0,10.0,19.0,0.47368422,303.0,40.0,0.45,0.5,0.0,0.0,0.0,1475.0,0.0,1.7407408,0.5,187879.0,6.0,4.0,10.0,0.6,56.0,70.0,0.5857143,0.6,5.0,0.0,0.0,1601.0,2.2325583,2.2325583,4.7,15452.0,13.0,10.0,23.0,0.5652174,44.0,98.0,0.5408163,0.5,0.0,0.0,1.0,1586.0,0.0,4.3636365,2.6,215.0,0.0,0.0,0.0,0.5,92.0,171.0,0.5614035,0.0,1.0,0.0,0.0,1719.0,1.1666666,2.2777777,0.8,5392.0,4.0,3.0,7.0,0.5714286,411.0,197.0,0.56345177,0.0,2.0,0.0,0.0,1707.0,0.8064516,1.3018868,0.5,351117.0,59.0,46.0,105.0,0.5619048,381.0,398.0,0.48994976,0.5,0.0,0.0,0.0,1663.0,0.0,2.0,-0.5,75182.0,2.0,1.0,3.0,0.6666667,348.0,748.0,0.5066845,1.0,1.0,0.0,0.0,1705.0,9.0,6.090909,-4.7,643379.0,82.0,82.0,164.0,0.5
EUW1_6141767738,0.0,555.0,487.0,0.50718683,0.33333334,3.0,0.0,0.0,1675.0,4.0,3.75,0.0,31406.0,26.0,19.0,45.0,0.5777778,630.0,1400.0,0.5057143,0.5,0.0,1.0,0.0,1690.0,0.0,14.0,1.3,99566.0,16.0,15.0,31.0,0.516129,408.0,562.0,0.5053381,0.5,0.0,1.0,0.0,1759.0,0.0,2.125,-3.4,66994.0,2.0,0.0,2.0,1.0,264.0,474.0,0.47890297,0.5,0.0,0.0,0.0,1875.0,0.0,1.5636364,0.9,41958.0,29.0,15.0,44.0,0.65909094,344.0,623.0,0.48956662,0.5,0.0,0.0,0.0,1602.0,0.0,2.3333333,2.7,58473.0,31.0,24.0,55.0,0.56363636,537.0,114.0,0.49122807,0.5,0.0,0.0,1.0,1700.0,0.0,5.0,0.0,26011.0,0.0,0.0,0.0,0.5,65.0,435.0,0.50574714,0.0,1.0,0.0,0.0,1800.0,3.8333333,2.9487178,-1.3,12860.0,11.0,6.0,17.0,0.64705884,612.0,1563.0,0.50799745,0.5,0.0,1.0,1.0,1902.0,0.0,2.7741935,3.4,73668.0,,,,,345.0,50.0,0.54,0.5,0.0,0.0,1.0,1672.0,0.0,1.88,-0.9,38006.0,1.0,6.0,7.0,0.14285715,53.0,275.0,0.50545454,0.33333334,3.0,0.0,0.0,1810.0,2.6818182,1.7906977,-2.7,34719.0,29.0,37.0,66.0,0.43939394
EUW1_6141782743,0.0,360.0,549.0,0.49908924,0.5,0.0,0.0,1.0,1685.0,0.0,4.259259,-1.5,86039.0,28.0,22.0,50.0,0.56,408.0,374.0,0.51336896,0.0,3.0,0.0,0.0,1601.0,1.1923077,1.4,1.8,104173.0,20.0,9.0,29.0,0.6896552,136.0,450.0,0.53333336,0.5,0.0,0.0,0.0,1749.0,0.0,2.8125,4.5,3844.0,0.0,0.0,0.0,0.5,643.0,13.0,0.53846157,0.5,0.0,0.0,1.0,885.0,0.0,2.3157895,-2.1,355074.0,60.0,52.0,112.0,0.53571427,340.0,146.0,0.5890411,0.5,0.0,0.0,1.0,1555.0,0.0,2.724138,-1.2,15601.0,2.0,1.0,3.0,0.6666667,319.0,912.0,0.5153509,0.5,0.0,0.0,1.0,1713.0,0.0,2.7692308,1.5,25775.0,13.0,15.0,28.0,0.4642857,355.0,167.0,0.49101797,1.0,2.0,0.0,0.0,1750.0,6.0,3.7931035,-1.8,92614.0,4.0,4.0,8.0,0.5,433.0,55.0,0.6,0.5,0.0,0.0,0.0,1600.0,0.0,2.1818182,-4.5,17513.0,,,,,252.0,425.0,0.5105882,0.33333334,3.0,0.0,0.0,1719.0,1.15,2.0,2.1,154450.0,110.0,92.0,202.0,0.5445545,78.0,433.0,0.53810626,0.5,0.0,0.0,0.0,1813.0,0.0,2.5277777,1.2,8948.0,6.0,4.0,10.0,0.6
EUW1_6134076626,0.0,57.0,354.0,0.5141243,0.5,0.0,0.0,0.0,1698.0,0.0,2.137931,-2.6,145.0,0.0,0.0,0.0,0.5,349.0,972.0,0.4979424,0.5,0.0,0.0,1.0,1784.0,0.0,1.3902439,-5.9,26044.0,0.0,0.0,0.0,0.5,205.0,1182.0,0.5160745,0.6,5.0,0.0,0.0,1738.0,3.173913,3.173913,3.8,937089.0,560.0,469.0,1029.0,0.5442177,453.0,1623.0,0.50338876,0.5,0.0,0.0,0.0,1729.0,0.0,1.3333334,2.4,43226.0,8.0,7.0,15.0,0.53333336,160.0,164.0,0.5731707,0.5,0.0,0.0,1.0,1605.0,0.0,2.1111112,2.9,5363.0,0.0,0.0,0.0,0.5,127.0,104.0,0.61538464,0.5,2.0,0.0,0.0,1733.0,2.6,2.7916667,2.6,42128.0,6.0,7.0,13.0,0.46153846,397.0,167.0,0.4730539,0.5,0.0,0.0,0.0,1750.0,0.0,1.6888889,5.9,42281.0,,,,,874.0,1141.0,0.50482035,0.0,1.0,0.0,0.0,1851.0,0.45454547,1.5454545,-3.8,116268.0,21.0,20.0,41.0,0.5121951,550.0,881.0,0.50851303,0.6666667,3.0,0.0,0.0,1701.0,7.75,3.1764705,-2.4,430281.0,55.0,62.0,117.0,0.47008547,223.0,698.0,0.50143266,0.0,1.0,0.0,0.0,1748.0,2.857143,5.0740743,-2.9,174095.0,114.0,84.0,198.0,0.57575756
